MAZ,TAZ,COUNTY,county_name,COUNTYFP10,TRACTCE10,PUMA10,DistID,DistName,MAZ_X,MAZ_Y
412596,400439,5,Contra Costa,013,378000,01301,20,Richmond & El Cerrito,-122.37778905956651,37.90993060970456
412597,400178,5,Contra Costa,013,392200,01302,20,Richmond & El Cerrito,-122.3218398361375,38.003667553415276
412598,400298,5,Contra Costa,013,359102,01302,20,Richmond & El Cerrito,-122.3082254822039,38.006533523584054
412600,400272,5,Contra Costa,013,306003,01308,24,Antioch & Pittsburg,-121.79930444115443,38.002372318684465
412601,400270,5,Contra Costa,013,306003,01308,24,Antioch & Pittsburg,-121.7990072454359,38.00702905481845
412602,400271,5,Contra Costa,013,306004,01308,24,Antioch & Pittsburg,-121.79534158287696,38.005905063316206
412609,400583,5,Contra Costa,013,306004,01308,24,Antioch & Pittsburg,-121.78068914560883,38.00657027503041
412610,400083,5,Contra Costa,013,355111,01308,24,Antioch & Pittsburg,-121.77165845596949,37.97888829887729
412614,400218,5,Contra Costa,013,314104,01307,24,Antioch & Pittsburg,-121.92910872384806,38.02348848812568
412616,400180,5,Contra Costa,013,338204,01306,22,Walnut Creek,-122.04953673708363,37.9131632271206
412620,400454,5,Contra Costa,013,337300,01306,22,Walnut Creek,-122.00669948898853,37.933348926431414
412621,400423,5,Contra Costa,013,333102,01307,21,Concord & Martinez,-121.95996504880989,37.95700957370212
412622,400472,5,Contra Costa,013,334006,01306,21,Concord & Martinez,-121.97472140896747,37.94881250394209
412623,400472,5,Contra Costa,013,334006,01306,21,Concord & Martinez,-121.97628143254548,37.950546200902295
412624,400232,5,Contra Costa,013,345204,01304,23,Danville & San Ramon,-122.03047164616287,37.84657231673898
412625,400306,5,Contra Costa,013,334200,01304,23,Danville & San Ramon,-122.02879718853161,37.84772550849987
412626,400532,5,Contra Costa,013,338201,01306,22,Walnut Creek,-122.0441198204831,37.93337257825273
412627,400175,5,Contra Costa,013,338204,01306,22,Walnut Creek,-122.04051854024081,37.92277451303407
412628,400175,5,Contra Costa,013,338204,01306,22,Walnut Creek,-122.03900615131026,37.92330632318488
412629,400032,5,Contra Costa,013,338204,01306,22,Walnut Creek,-122.04672784821004,37.929799203850756
412631,400586,5,Contra Costa,013,340002,01304,22,Walnut Creek,-122.07634491084762,37.91184994618317
412632,400307,5,Contra Costa,013,346101,01306,23,Danville & San Ramon,-122.01827673186051,37.870318493508215
412633,400049,5,Contra Costa,013,343002,01306,22,Walnut Creek,-122.0265862104942,37.90764227258195
412646,400365,5,Contra Costa,013,331000,01307,21,Concord & Martinez,-122.01074570440794,37.97104030505769
412650,400501,5,Contra Costa,013,337200,01306,21,Concord & Martinez,-122.0274777755854,37.94690119872914
412651,400501,5,Contra Costa,013,337200,01306,21,Concord & Martinez,-122.02694452482022,37.94751166175965
412655,400622,5,Contra Costa,013,350000,01304,22,Walnut Creek,-122.15023503591956,37.89055403293988
412659,400284,5,Contra Costa,013,355306,01306,21,Concord & Martinez,-121.8731558028315,37.88050008326587
412660,400427,5,Contra Costa,013,345103,01305,23,Danville & San Ramon,-121.92360279275728,37.72804993705407
412661,400014,5,Contra Costa,013,330000,01307,21,Concord & Martinez,-122.03068401207292,37.98753247764393
412663,400014,5,Contra Costa,013,330000,01307,21,Concord & Martinez,-122.02812762143714,37.98826653720968
412666,400024,5,Contra Costa,013,352202,01304,22,Walnut Creek,-122.15833634371069,37.83828001611341
412669,400491,5,Contra Costa,013,315000,01307,21,Concord & Martinez,-122.01903728368002,38.04228576715513
412676,400063,5,Contra Costa,013,353001,01304,22,Walnut Creek,-122.18221305978032,37.84550193396664
412679,400457,5,Contra Costa,013,340001,01304,22,Walnut Creek,-122.07222446718539,37.92574138717488
412690,400204,5,Contra Costa,013,303203,01309,24,Antioch & Pittsburg,-121.72914265681105,37.929229689097355
412692,400507,5,Contra Costa,013,301000,01309,24,Antioch & Pittsburg,-121.64991041671102,38.001188273072216
412693,400507,5,Contra Costa,013,301000,01309,24,Antioch & Pittsburg,-121.62855041109697,38.0009848241917
412697,400507,5,Contra Costa,013,301000,01309,24,Antioch & Pittsburg,-121.65453189885916,38.03908743848002
412706,400136,5,Contra Costa,013,355108,01308,24,Antioch & Pittsburg,-121.82950646116691,37.940685360134225
412713,400164,5,Contra Costa,013,360102,01302,20,Richmond & El Cerrito,-122.25708022774705,37.975650751219376
412716,400350,5,Contra Costa,013,367100,01302,20,Richmond & El Cerrito,-122.33382697563935,37.97637481684593
412721,400038,5,Contra Costa,013,359204,01302,20,Richmond & El Cerrito,-122.27467222827735,37.998040736928054
412723,400079,5,Contra Costa,013,392200,01302,20,Richmond & El Cerrito,-122.33116428855134,37.99767517802115
412724,400249,5,Contra Costa,013,392200,01302,20,Richmond & El Cerrito,-122.33003184771094,37.9975802436381
412726,400079,5,Contra Costa,013,392200,01302,20,Richmond & El Cerrito,-122.32960027142012,37.99428748687887
412727,400191,5,Contra Costa,013,387000,01302,20,Richmond & El Cerrito,-122.3104460432513,37.919342884910435
412730,400191,5,Contra Costa,013,387000,01302,20,Richmond & El Cerrito,-122.30888225628627,37.920038613763346
412732,400191,5,Contra Costa,013,387000,01302,20,Richmond & El Cerrito,-122.30809137334823,37.92038733429067
412733,400191,5,Contra Costa,013,387000,01302,20,Richmond & El Cerrito,-122.30854726953302,37.918110849350875
412734,400191,5,Contra Costa,013,387000,01302,20,Richmond & El Cerrito,-122.30475341174049,37.921796059621585
412736,400194,5,Contra Costa,013,388000,01302,20,Richmond & El Cerrito,-122.30404442194371,37.91210728569223
412741,400155,5,Contra Costa,013,321200,01303,21,Concord & Martinez,-122.06897735551561,37.974090166931234
412742,400318,5,Contra Costa,013,322000,01303,21,Concord & Martinez,-122.06348996572821,37.96736423041955
412743,400318,5,Contra Costa,013,322000,01303,21,Concord & Martinez,-122.06521609665586,37.96828092378402
412745,400533,5,Contra Costa,013,338201,01306,22,Walnut Creek,-122.03300631935868,37.926912292051824
412750,400455,5,Contra Costa,013,338301,01306,22,Walnut Creek,-122.01581350802027,37.925631392185956
412754,400309,5,Contra Costa,013,323000,01303,21,Concord & Martinez,-122.08117730891252,37.95202175379956
412755,400345,5,Contra Costa,013,323000,01303,21,Concord & Martinez,-122.0748894554362,37.95186711724061
412756,400370,5,Contra Costa,013,325000,01303,21,Concord & Martinez,-122.07563878732222,37.932083460854344
412758,400280,5,Contra Costa,013,355301,01306,21,Concord & Martinez,-121.97823796062374,37.92554655218995
412760,400480,5,Contra Costa,013,355302,01306,22,Walnut Creek,-122.00815772219813,37.92433567291161
412761,400533,5,Contra Costa,013,338201,01306,22,Walnut Creek,-122.03196523118578,37.9224315802682
412777,400316,5,Contra Costa,013,353002,01304,22,Walnut Creek,-122.17131467219744,37.87779334782152
412780,400274,5,Contra Costa,013,347000,01304,21,Concord & Martinez,-122.12181167510606,37.953284666196865
412785,400114,5,Contra Costa,013,303102,01309,24,Antioch & Pittsburg,-121.6992063494348,37.93939550781257
412786,400092,5,Contra Costa,013,303103,01309,24,Antioch & Pittsburg,-121.65149667015574,37.934980728336164
412790,400105,5,Contra Costa,013,303205,01309,24,Antioch & Pittsburg,-121.70675593588791,37.92379953700397
412795,400195,5,Contra Costa,013,303205,01309,24,Antioch & Pittsburg,-121.73060870966,37.92185832582342
412796,400197,5,Contra Costa,013,304005,01309,24,Antioch & Pittsburg,-121.59657853204739,37.92415688928311
412800,400639,5,Contra Costa,013,355112,01305,23,Danville & San Ramon,-121.83634103842108,37.836217595703225
412802,400158,5,Contra Costa,013,355112,01305,23,Danville & San Ramon,-121.79168863948333,37.81726451221665
412804,400638,5,Contra Costa,013,355112,01305,23,Danville & San Ramon,-121.71098419554954,37.80102414094235
412807,400158,5,Contra Costa,013,355112,01305,23,Danville & San Ramon,-121.72997018001774,37.79866883505627
412813,400633,5,Contra Costa,013,357000,01303,20,Richmond & El Cerrito,-122.21514060557904,38.05443211473164
412816,400516,5,Contra Costa,013,358000,01303,20,Richmond & El Cerrito,-122.26164821029715,38.03054842768072
412818,400029,5,Contra Costa,013,362000,01302,20,Richmond & El Cerrito,-122.31684102128428,37.9422930089551
412819,400030,5,Contra Costa,013,377000,01301,20,Richmond & El Cerrito,-122.36616533504046,37.93544496193449
412820,400030,5,Contra Costa,013,377000,01301,20,Richmond & El Cerrito,-122.36450577259801,37.93568822996502
412824,400439,5,Contra Costa,013,378000,01301,20,Richmond & El Cerrito,-122.36969000791701,37.92492161737969
412825,400031,5,Contra Costa,013,379000,01301,20,Richmond & El Cerrito,-122.36399483639512,37.92873684530234
412827,400031,5,Contra Costa,013,379000,01301,20,Richmond & El Cerrito,-122.36250585122372,37.9287324436037
412830,400031,5,Contra Costa,013,379000,01301,20,Richmond & El Cerrito,-122.36054162646528,37.927323429305275
412836,400247,5,Contra Costa,013,360101,01302,20,Richmond & El Cerrito,-122.2958075095228,37.98238903514411
412837,400190,5,Contra Costa,013,386000,01302,20,Richmond & El Cerrito,-122.30814744286548,37.92246207297304
412845,400581,5,Contra Costa,013,314104,01307,24,Antioch & Pittsburg,-121.9527284369236,38.025756470131064
412846,400582,5,Contra Costa,013,314104,01307,24,Antioch & Pittsburg,-121.94647612359223,38.02070185262055
412847,400582,5,Contra Costa,013,314104,01307,24,Antioch & Pittsburg,-121.94855750323194,38.022634183221804
412848,400171,5,Contra Costa,013,355109,01308,24,Antioch & Pittsburg,-121.79180065928578,37.980576976978526
412851,400219,5,Contra Costa,013,314104,01307,24,Antioch & Pittsburg,-121.94052586517493,38.02332029344647
412852,400607,5,Contra Costa,013,313203,01307,24,Antioch & Pittsburg,-121.94146259342301,38.01601242841376
412854,400464,5,Contra Costa,013,314102,01307,24,Antioch & Pittsburg,-121.91133748116476,38.02553336776297
412855,400003,5,Contra Costa,013,313206,01307,24,Antioch & Pittsburg,-121.90262894042344,38.01829713793947
412856,400388,5,Contra Costa,013,311000,01307,24,Antioch & Pittsburg,-121.89471136744282,38.02356072237048
412857,400388,5,Contra Costa,013,311000,01307,24,Antioch & Pittsburg,-121.8957813889211,38.020785274577115
412858,400443,5,Contra Costa,013,313206,01307,24,Antioch & Pittsburg,-121.89535450353571,38.01601473909395
412859,400346,5,Contra Costa,013,323000,01303,21,Concord & Martinez,-122.06334698130972,37.94942271982007
412861,400341,5,Contra Costa,013,327000,01303,21,Concord & Martinez,-122.04099619357036,37.99852424729975
412863,400142,5,Contra Costa,013,336102,01303,21,Concord & Martinez,-122.0390956207838,37.968513483388776
412864,400496,5,Contra Costa,013,337100,01306,21,Concord & Martinez,-122.02019339021258,37.96106555618322
412869,400175,5,Contra Costa,013,338204,01306,22,Walnut Creek,-122.03660315746534,37.92109525471946
412870,400274,5,Contra Costa,013,347000,01304,21,Concord & Martinez,-122.10801315046754,37.94244165049137
412871,400225,5,Contra Costa,013,322000,01303,21,Concord & Martinez,-122.0844734901646,37.96063221698087
412872,400135,5,Contra Costa,013,347000,01304,21,Concord & Martinez,-122.09700481418105,37.94068558450489
412873,400457,5,Contra Costa,013,340001,01304,22,Walnut Creek,-122.06338137371276,37.92064037971295
412874,400497,5,Contra Costa,013,337100,01306,21,Concord & Martinez,-122.01119866291512,37.95769028080554
412876,400423,5,Contra Costa,013,333102,01307,21,Concord & Martinez,-121.96028390372643,37.9592311706924
412878,400394,5,Contra Costa,013,332000,01307,21,Concord & Martinez,-121.99914885836692,37.98869400739052
412885,400503,5,Contra Costa,013,337200,01306,21,Concord & Martinez,-122.02308764726355,37.94311267882245
412887,400503,5,Contra Costa,013,337200,01306,21,Concord & Martinez,-122.02127299158765,37.942487063432104
412890,400453,5,Contra Costa,013,337300,01306,22,Walnut Creek,-122.01036679695025,37.936064766434896
412891,400145,5,Contra Costa,013,324001,01306,21,Concord & Martinez,-122.05938579747871,37.929096949973236
412892,400619,5,Contra Costa,013,348000,01304,22,Walnut Creek,-122.13380475841952,37.89781364059793
412894,400523,5,Contra Costa,013,320004,01303,21,Concord & Martinez,-122.06156426691132,38.00963888934597
412898,400523,5,Contra Costa,013,320004,01303,21,Concord & Martinez,-122.06553161056758,37.99885151053645
412900,400215,5,Contra Costa,013,355200,01307,21,Concord & Martinez,-121.95108792211485,37.992782662674934
412901,400124,5,Contra Costa,013,320004,01303,21,Concord & Martinez,-122.09512776898235,37.992774732005564
412905,400362,5,Contra Costa,013,329000,01303,21,Concord & Martinez,-122.03918071108865,37.98385265058774
412906,400065,5,Contra Costa,013,321101,01303,21,Concord & Martinez,-122.10644157954872,37.98652413930269
412908,400524,5,Contra Costa,013,321102,01303,21,Concord & Martinez,-122.10392423855617,37.976579613774746
412909,400155,5,Contra Costa,013,321200,01303,21,Concord & Martinez,-122.0672659470017,37.97238629873274
412911,400224,5,Contra Costa,013,321200,01303,21,Concord & Martinez,-122.07302514290429,37.98188157389013
412914,400054,5,Contra Costa,013,345115,01305,23,Danville & San Ramon,-121.99579324914639,37.74987633447914
412916,400284,5,Contra Costa,013,355306,01306,21,Concord & Martinez,-121.91555344901683,37.9070485212172
412919,400274,5,Contra Costa,013,347000,01304,21,Concord & Martinez,-122.12122357497981,37.94355077939152
412924,400284,5,Contra Costa,013,355306,01306,21,Concord & Martinez,-121.9738624816512,37.89368748690364
412929,400507,5,Contra Costa,013,301000,01309,24,Antioch & Pittsburg,-121.63854862711824,37.988001674578925
412930,400204,5,Contra Costa,013,303203,01309,24,Antioch & Pittsburg,-121.73179524108468,37.934700737222734
412932,400204,5,Contra Costa,013,303203,01309,24,Antioch & Pittsburg,-121.72544506044571,37.934765609731066
412943,400159,5,Contra Costa,013,355112,01305,23,Danville & San Ramon,-121.88303676359523,37.80697538263838
412946,400073,5,Contra Costa,013,355117,01305,23,Danville & San Ramon,-121.88760924943787,37.759214449582124
412956,400002,5,Contra Costa,013,355107,01308,24,Antioch & Pittsburg,-121.87594371938778,37.925725262126036
412958,400059,5,Contra Costa,013,366002,01301,20,Richmond & El Cerrito,-122.34992173603084,37.96547902268958
412961,400047,5,Contra Costa,013,366001,01301,20,Richmond & El Cerrito,-122.3458427442511,37.96986944466179
412964,400514,5,Contra Costa,013,358000,01303,20,Richmond & El Cerrito,-122.26388369145103,38.036019966957035
412966,400542,5,Contra Costa,013,389100,01302,20,Richmond & El Cerrito,-122.29624407101787,37.90549474166563
412967,400577,5,Contra Costa,013,390200,01302,20,Richmond & El Cerrito,-122.29163957633064,37.90138839424174
412972,400257,5,Contra Costa,013,391000,01302,20,Richmond & El Cerrito,-122.28274615435475,37.91030350924822
412975,400085,5,Contra Costa,013,365002,01301,20,Richmond & El Cerrito,-122.36328542872056,37.95243609491286
412976,400085,5,Contra Costa,013,365002,01301,20,Richmond & El Cerrito,-122.36216618416823,37.954294525368326
412985,400173,5,Contra Costa,013,369001,01301,20,Richmond & El Cerrito,-122.34043927110064,37.95727135366929
412991,400434,5,Contra Costa,013,376000,01301,20,Richmond & El Cerrito,-122.359047662094,37.93764272063543
412992,400174,5,Contra Costa,013,378000,01301,20,Richmond & El Cerrito,-122.38689603535832,37.93200698535167
413001,400170,5,Contra Costa,013,307202,01308,24,Antioch & Pittsburg,-121.82280691920532,38.003084193663454
413004,400511,5,Contra Costa,013,305000,01308,24,Antioch & Pittsburg,-121.82907650972753,38.009615721640785
413006,400469,5,Contra Costa,013,314200,01307,24,Antioch & Pittsburg,-121.97295989341495,38.03748647529414
413008,400183,5,Contra Costa,013,305000,01308,24,Antioch & Pittsburg,-121.81701971635185,38.014547275456266
413009,400266,5,Contra Costa,013,305000,01308,24,Antioch & Pittsburg,-121.81314000720162,38.01511578368625
413010,400266,5,Contra Costa,013,305000,01308,24,Antioch & Pittsburg,-121.80821768513862,38.01534312986349
413011,400511,5,Contra Costa,013,305000,01308,24,Antioch & Pittsburg,-121.828369311446,38.00917481520622
413012,400183,5,Contra Costa,013,305000,01308,24,Antioch & Pittsburg,-121.8215767374478,38.01475585147894
413022,400024,5,Contra Costa,013,352202,01304,22,Walnut Creek,-122.1632507715552,37.8400463660675
413024,400276,5,Contra Costa,013,352102,01304,22,Walnut Creek,-122.10191981683738,37.80748946866777
413027,400146,5,Contra Costa,013,324001,01306,21,Concord & Martinez,-122.05737627755228,37.93484973409663
413028,400449,5,Contra Costa,013,333200,01307,21,Concord & Martinez,-121.9880121783621,37.96463276836692
413032,400152,5,Contra Costa,013,345203,01305,23,Danville & San Ramon,-122.01314038553778,37.81435370820689
413036,400395,5,Contra Costa,013,332000,01307,21,Concord & Martinez,-121.99233319428176,37.9842684353141
413039,400473,5,Contra Costa,013,334006,01306,21,Concord & Martinez,-121.99199228769315,37.94920746718444
413042,400454,5,Contra Costa,013,337300,01306,22,Walnut Creek,-122.00921885055007,37.933295409012906
413050,400319,5,Contra Costa,013,322000,01303,21,Concord & Martinez,-122.06398398697446,37.96244995020066
413051,400319,5,Contra Costa,013,322000,01303,21,Concord & Martinez,-122.07153746468929,37.96167031201073
413052,400346,5,Contra Costa,013,323000,01303,21,Concord & Martinez,-122.06196288786077,37.94837860287626
413057,400320,5,Contra Costa,013,322000,01303,21,Concord & Martinez,-122.06224988151224,37.957567289308734
413058,400012,5,Contra Costa,013,324002,01303,21,Concord & Martinez,-122.06287038183382,37.944368914062444
413065,400274,5,Contra Costa,013,347000,01304,21,Concord & Martinez,-122.10574951508164,37.94728606102434
413066,400497,5,Contra Costa,013,337100,01306,21,Concord & Martinez,-122.00939856355077,37.95307018530999
413075,400012,5,Contra Costa,013,324002,01303,21,Concord & Martinez,-122.06230057962223,37.942059361939485
413079,400491,5,Contra Costa,013,315000,01307,21,Concord & Martinez,-121.99933629371047,38.05067240660084
413082,400506,5,Contra Costa,013,315000,01307,21,Concord & Martinez,-121.97949373458385,38.023244397097926
413083,400402,5,Contra Costa,013,345102,01305,23,Danville & San Ramon,-121.95181708132606,37.74662926643108
413086,400293,5,Contra Costa,013,352102,01304,22,Walnut Creek,-122.11751470484042,37.83660340256807
413087,400276,5,Contra Costa,013,352102,01304,22,Walnut Creek,-122.09508393154582,37.8173524904912
413088,400196,5,Contra Costa,013,302008,01309,24,Antioch & Pittsburg,-121.66349171101442,37.9715005248508
413096,400143,5,Contra Costa,013,303201,01308,24,Antioch & Pittsburg,-121.75652263774379,37.95622269815586
413099,400092,5,Contra Costa,013,303103,01309,24,Antioch & Pittsburg,-121.68397102272134,37.960129208113415
413102,400204,5,Contra Costa,013,303203,01309,24,Antioch & Pittsburg,-121.74298865988432,37.950323953632164
413104,400197,5,Contra Costa,013,304005,01309,24,Antioch & Pittsburg,-121.62047192881285,37.947717473828476
413110,400638,5,Contra Costa,013,355112,01305,23,Danville & San Ramon,-121.68848373591379,37.855177381551066
413112,400638,5,Contra Costa,013,355112,01305,23,Danville & San Ramon,-121.66799553027853,37.836391920237084
413116,400513,5,Contra Costa,013,358000,01303,20,Richmond & El Cerrito,-122.27252862781492,38.03446070333882
413118,400513,5,Contra Costa,013,358000,01303,20,Richmond & El Cerrito,-122.27169323971782,38.033142215999185
413122,400035,5,Contra Costa,013,359105,01302,20,Richmond & El Cerrito,-122.28711013982931,38.009812569630405
413127,400028,5,Contra Costa,013,359204,01302,20,Richmond & El Cerrito,-122.26762890907986,38.00316634459435
413141,400162,5,Contra Costa,013,361000,01302,20,Richmond & El Cerrito,-122.26080024401958,37.92711256083435
413142,400162,5,Contra Costa,013,361000,01302,20,Richmond & El Cerrito,-122.27322542576538,37.93181577967345
413143,400090,5,Contra Costa,013,390200,01302,20,Richmond & El Cerrito,-122.29260262553379,37.904061579686434
413144,400090,5,Contra Costa,013,390200,01302,20,Richmond & El Cerrito,-122.28898687270626,37.908700065466974
413145,400631,5,Contra Costa,013,369002,01301,20,Richmond & El Cerrito,-122.32361913844781,37.95489044241027
413148,400046,5,Contra Costa,013,314102,01307,24,Antioch & Pittsburg,-121.9259270807064,38.02071882236987
413149,400218,5,Contra Costa,013,314104,01307,24,Antioch & Pittsburg,-121.92965944462449,38.02016257524304
413155,400605,5,Contra Costa,013,310000,01307,24,Antioch & Pittsburg,-121.89199363162678,38.02896295116269
413156,400388,5,Contra Costa,013,311000,01307,24,Antioch & Pittsburg,-121.8984019683121,38.02131810090056
413157,400388,5,Contra Costa,013,311000,01307,24,Antioch & Pittsburg,-121.89491706800611,38.02057654652344
413160,400605,5,Contra Costa,013,310000,01307,24,Antioch & Pittsburg,-121.8884372923392,38.02836509810956
413162,400125,5,Contra Costa,013,313101,01307,24,Antioch & Pittsburg,-121.87304795995865,38.00705897795794
413164,400388,5,Contra Costa,013,311000,01307,24,Antioch & Pittsburg,-121.89319062446499,38.02017017307579
413167,400386,5,Contra Costa,013,310000,01307,24,Antioch & Pittsburg,-121.87997088407609,38.0260376651294
413172,400306,5,Contra Costa,013,334200,01304,23,Danville & San Ramon,-122.02804097508526,37.84341835686348
413176,400593,5,Contra Costa,013,345203,01305,23,Danville & San Ramon,-122.00378680154371,37.82335387865456
413177,400534,5,Contra Costa,013,345105,01305,23,Danville & San Ramon,-121.98348986209969,37.79753623105051
413179,400154,5,Contra Costa,013,346201,01304,23,Danville & San Ramon,-121.99409237382754,37.84052791777348
413182,400593,5,Contra Costa,013,345203,01305,23,Danville & San Ramon,-122.00310451363526,37.819727599336545
413184,400049,5,Contra Costa,013,343002,01306,22,Walnut Creek,-122.05050590371707,37.90465437514178
413185,400049,5,Contra Costa,013,343002,01306,22,Walnut Creek,-122.0351833196029,37.90061736546096
413186,400532,5,Contra Costa,013,338201,01306,22,Walnut Creek,-122.03204918713998,37.93666385549885
413187,400049,5,Contra Costa,013,343002,01306,22,Walnut Creek,-122.03614227947122,37.901908843247824
413188,400479,5,Contra Costa,013,338301,01306,22,Walnut Creek,-122.02549977624616,37.91659894122511
413194,400617,5,Contra Costa,013,350000,01304,22,Walnut Creek,-122.14345780662481,37.87963339250439
413196,400530,5,Contra Costa,013,337300,01306,22,Walnut Creek,-122.01952902206412,37.93963058612933
413199,400032,5,Contra Costa,013,338204,01306,22,Walnut Creek,-122.04483375628908,37.93065212709441
413200,400478,5,Contra Costa,013,343001,01306,22,Walnut Creek,-122.05708116164138,37.906724219745826
413202,400533,5,Contra Costa,013,338201,01306,22,Walnut Creek,-122.03718200351086,37.93003220835082
413203,400032,5,Contra Costa,013,338204,01306,22,Walnut Creek,-122.04279805176566,37.92696250566475
413205,400623,5,Contra Costa,013,350000,01304,22,Walnut Creek,-122.12573587850977,37.89026183396683
413207,400615,5,Contra Costa,013,349000,01304,22,Walnut Creek,-122.11730930165704,37.88905608982738
413209,400526,5,Contra Costa,013,321102,01303,21,Concord & Martinez,-122.09715898168895,37.97214464786498
413214,400006,5,Contra Costa,013,320001,01303,21,Concord & Martinez,-122.10990533614518,38.01574582520292
413220,400215,5,Contra Costa,013,355200,01307,21,Concord & Martinez,-121.98204068730419,38.01081654937047
413221,400562,5,Contra Costa,013,330000,01307,21,Concord & Martinez,-122.02615153175024,38.00025365193566
413222,400341,5,Contra Costa,013,327000,01303,21,Concord & Martinez,-122.03975729953969,38.002905592538625
413223,400490,5,Contra Costa,013,318000,01303,21,Concord & Martinez,-122.1424197105893,37.99884153790195
413224,400341,5,Contra Costa,013,327000,01303,21,Concord & Martinez,-122.04331367487673,38.00088587646392
413226,400619,5,Contra Costa,013,348000,01304,22,Walnut Creek,-122.14809857130061,37.89293512144727
413227,400024,5,Contra Costa,013,352202,01304,22,Walnut Creek,-122.16337575463587,37.83232831775355
413228,400001,5,Contra Costa,013,320003,01303,21,Concord & Martinez,-122.10664598171445,37.999040149964245
413229,400123,5,Contra Costa,013,345112,01305,23,Danville & San Ramon,-121.92809151285843,37.775918610689914
413230,400215,5,Contra Costa,013,355200,01307,21,Concord & Martinez,-121.96916309964014,38.01084168836824
413233,400185,5,Contra Costa,013,345113,01305,23,Danville & San Ramon,-121.94872985507502,37.791326480183116
413238,400401,5,Contra Costa,013,345102,01305,23,Danville & San Ramon,-121.94398992090257,37.745659040692914
413242,400507,5,Contra Costa,013,301000,01309,24,Antioch & Pittsburg,-121.61610012680434,38.017482106776704
413252,400011,5,Contra Costa,013,302007,01309,24,Antioch & Pittsburg,-121.70830924233661,37.99407555314601
413253,400011,5,Contra Costa,013,302007,01309,24,Antioch & Pittsburg,-121.70867793134046,37.99157730571769
413255,400108,5,Contra Costa,013,302005,01309,24,Antioch & Pittsburg,-121.72323433400209,37.99172273697121
413260,400508,5,Contra Costa,013,355107,01308,24,Antioch & Pittsburg,-121.84322882702016,37.981570931077954
413261,400002,5,Contra Costa,013,355107,01308,24,Antioch & Pittsburg,-121.84642847397929,37.983806763338904
413265,400166,5,Contra Costa,013,355113,01305,23,Danville & San Ramon,-121.9211089579221,37.80561445878461
413267,400165,5,Contra Costa,013,355113,01305,23,Danville & San Ramon,-121.90250534148876,37.80645349077507
413270,400212,5,Contra Costa,013,355114,01305,23,Danville & San Ramon,-121.92569535261038,37.79076993734007
413271,400178,5,Contra Costa,013,392200,01302,20,Richmond & El Cerrito,-122.31702775994448,38.00507472843178
413276,400575,5,Contra Costa,013,390100,01302,20,Richmond & El Cerrito,-122.29360225437429,37.91414177373171
413278,400483,5,Contra Costa,013,381000,01301,20,Richmond & El Cerrito,-122.3225817865542,37.92871513917844
413279,400160,5,Contra Costa,013,380000,01301,20,Richmond & El Cerrito,-122.33839864735985,37.91964507036645
413285,400486,5,Contra Costa,013,383000,01301,20,Richmond & El Cerrito,-122.31426884937571,37.9110079978489
413286,400486,5,Contra Costa,013,383000,01301,20,Richmond & El Cerrito,-122.31410583642496,37.90995641070497
413288,400028,5,Contra Costa,013,359204,01302,20,Richmond & El Cerrito,-122.26737815837156,38.00125463552059
413289,400322,5,Contra Costa,013,364002,01302,20,Richmond & El Cerrito,-122.32025882439986,37.996374538381126
413290,400322,5,Contra Costa,013,364002,01302,20,Richmond & El Cerrito,-122.3188709976459,37.99227353274966
413293,400322,5,Contra Costa,013,364002,01302,20,Richmond & El Cerrito,-122.31205008691533,37.996913293605544
413294,400571,5,Contra Costa,013,359102,01302,20,Richmond & El Cerrito,-122.30806788417559,37.99786270852085
413295,400291,5,Contra Costa,013,322000,01303,21,Concord & Martinez,-122.06802413361603,37.95811904397216
413296,400347,5,Contra Costa,013,325000,01303,21,Concord & Martinez,-122.07670504258411,37.93496668716133
413297,400291,5,Contra Costa,013,322000,01303,21,Concord & Martinez,-122.06969743199755,37.95797908128008
413298,400309,5,Contra Costa,013,323000,01303,21,Concord & Martinez,-122.06871756108087,37.956800051285214
413299,400345,5,Contra Costa,013,323000,01303,21,Concord & Martinez,-122.07046558272097,37.951875506988955
413302,400320,5,Contra Costa,013,322000,01303,21,Concord & Martinez,-122.06371819876833,37.95839097190272
413303,400320,5,Contra Costa,013,322000,01303,21,Concord & Martinez,-122.06367682208106,37.95586885815354
413304,400012,5,Contra Costa,013,324002,01303,21,Concord & Martinez,-122.0695184565963,37.94686638439632
413305,400012,5,Contra Costa,013,324002,01303,21,Concord & Martinez,-122.06360087417966,37.946063278324516
413306,400346,5,Contra Costa,013,323000,01303,21,Concord & Martinez,-122.0633320557939,37.948331295853556
413311,400395,5,Contra Costa,013,332000,01307,21,Concord & Martinez,-121.99852021917019,37.98083586192074
413313,400395,5,Contra Costa,013,332000,01307,21,Concord & Martinez,-121.9947953131842,37.98525385282616
413315,400133,5,Contra Costa,013,339002,01304,22,Walnut Creek,-122.05835885342012,37.899312244881415
413317,400623,5,Contra Costa,013,350000,01304,22,Walnut Creek,-122.1270420397145,37.89165083678876
413319,400292,5,Contra Costa,013,350000,01304,22,Walnut Creek,-122.13465271044332,37.87227477774965
413320,400238,5,Contra Costa,013,351101,01304,22,Walnut Creek,-122.06518821238814,37.85321528600521
413321,400284,5,Contra Costa,013,355306,01306,21,Concord & Martinez,-121.89650861611362,37.87959406953708
